Index,Location,Sex,Year,Mx,Upper,Lower
3309,West Virginia,Male,1999-01-01,315.9472683,324.0703251,304.4301713
3310,West Virginia,Male,2000-01-01,314.3066459,323.1436186,303.7643444
3311,West Virginia,Male,2001-01-01,312.4149102,322.6071939,301.7829019
3312,West Virginia,Male,2002-01-01,311.2846665,320.77682,302.4412746
3313,West Virginia,Male,2003-01-01,305.7549046,317.4862871,297.0621744
3314,West Virginia,Male,2004-01-01,297.4414071,308.6025073,290.0991924
3315,West Virginia,Male,2005-01-01,296.4600325,308.3518274,288.8650046
3316,West Virginia,Male,2006-01-01,293.1822362,304.8836103,286.1353242
3317,West Virginia,Male,2007-01-01,289.0996692,300.7985062,281.8713451
3318,West Virginia,Male,2008-01-01,286.0848138,299.3027657,279.1565866
3319,West Virginia,Male,2009-01-01,285.602622,298.0945182,278.3660753
3320,West Virginia,Male,2010-01-01,281.0488136,294.3924485,273.9470205
3321,West Virginia,Male,2011-01-01,281.2240503,295.4470774,274.3637847
3322,West Virginia,Male,2012-01-01,279.2527788,294.291408,271.8610328
3323,West Virginia,Male,2013-01-01,280.3181863,295.728591,272.5176767
3324,West Virginia,Male,2014-01-01,285.0101372,300.6557809,276.8604714
3325,West Virginia,Female,1980-01-01,190.75799,194.4407778,186.6400638
3326,West Virginia,Female,1981-01-01,190.6124373,194.3556104,186.6572895
3327,West Virginia,Female,1982-01-01,190.1597974,193.8117539,186.4053997
3328,West Virginia,Female,1983-01-01,191.3448948,194.7948559,187.2287771
3329,West Virginia,Female,1984-01-01,193.9981511,197.5725134,190.0621404
3330,West Virginia,Female,1985-01-01,196.8936915,200.3365559,192.7388877
3331,West Virginia,Female,1986-01-01,198.4344345,202.1135097,194.1443738
3332,West Virginia,Female,1987-01-01,200.3367887,204.2324989,196.1402082
3333,West Virginia,Female,1988-01-01,202.5281221,206.0697774,197.5875568
3334,West Virginia,Female,1989-01-01,201.647618,205.1739234,196.3071549
3335,West Virginia,Female,1990-01-01,200.1869426,203.9092483,195.1898637
3336,West Virginia,Female,1991-01-01,204.0397852,207.9842111,199.1264647
3337,West Virginia,Female,1992-01-01,201.6046395,205.3152004,196.8118878
3338,West Virginia,Female,1993-01-01,206.1053618,209.9142111,201.1886848
3339,West Virginia,Female,1994-01-01,206.2882536,210.2091321,200.9049719
3340,West Virginia,Female,1995-01-01,208.3735846,212.1727578,203.617938
3341,West Virginia,Female,1996-01-01,206.0957922,210.0766648,201.7359812
3342,West Virginia,Female,1997-01-01,205.7492367,209.6455915,201.3316268
3343,West Virginia,Female,1998-01-01,203.6797683,207.4318856,199.5889633
3344,West Virginia,Female,1999-01-01,205.2098408,208.9986071,201.184951
3345,West Virginia,Female,2000-01-01,205.5501133,209.5581772,201.363436
3346,West Virginia,Female,2001-01-01,208.0201357,211.8313321,204.1403579
3347,West Virginia,Female,2002-01-01,205.8995748,209.6363516,202.4470643
3348,West Virginia,Female,2003-01-01,204.692884,208.5143567,200.872655
3349,West Virginia,Female,2004-01-01,200.3165648,204.0035151,196.5539783
3350,West Virginia,Female,2005-01-01,200.9456925,205.0178903,197.2040348
3351,West Virginia,Female,2006-01-01,199.2340644,203.1487494,195.7013483
3352,West Virginia,Female,2007-01-01,196.4613656,200.7627811,192.6564745
3353,West Virginia,Female,2008-01-01,194.9546296,199.2208907,191.3355869
3354,West Virginia,Female,2009-01-01,195.9104827,200.2239606,192.0379684
3355,West Virginia,Female,2010-01-01,193.0490547,197.2056546,189.2619357
3356,West Virginia,Female,2011-01-01,193.8811295,198.2372553,189.8422764
3357,West Virginia,Female,2012-01-01,194.1011215,198.7479795,190.0549268
3358,West Virginia,Female,2013-01-01,193.3288896,198.2108821,189.1041708
3359,West Virginia,Female,2014-01-01,196.255874,201.5649622,192.1271243
3360,Wisconsin,Male,1980-01-01,287.173771,296.1486062,277.720453
3361,Wisconsin,Male,1981-01-01,285.1254361,294.2401315,275.5599847
3362,Wisconsin,Male,1982-01-01,280.6317096,289.0481306,271.0653543
3363,Wisconsin,Male,1983-01-01,281.600999,290.5811328,271.5770594
3364,Wisconsin,Male,1984-01-01,284.0010722,292.8365431,274.4140921
3365,Wisconsin,Male,1985-01-01,284.4878802,292.8354256,274.6400408
3366,Wisconsin,Male,1986-01-01,286.5497761,294.1999096,276.4403712
3367,Wisconsin,Male,1987-01-01,284.9560141,292.4727618,274.3600457
3368,Wisconsin,Male,1988-01-01,287.2502074,294.7744695,276.2887479
3369,Wisconsin,Male,1989-01-01,284.5858742,291.8965424,273.1291986
3370,Wisconsin,Male,1990-01-01,282.0308532,288.5410663,269.9613004
3371,Wisconsin,Male,1991-01-01,281.2930702,287.9228642,269.1975275
3372,Wisconsin,Male,1992-01-01,276.9379648,283.7632225,264.7311955
3373,Wisconsin,Male,1993-01-01,279.2816344,285.926432,266.9576491
3374,Wisconsin,Male,1994-01-01,279.1938417,286.1410892,266.6602159
3375,Wisconsin,Male,1995-01-01,279.4553455,286.5982734,266.7168285
3376,Wisconsin,Male,1996-01-01,273.7561072,280.8108731,261.4940502
3377,Wisconsin,Male,1997-01-01,266.1242922,273.0839532,255.43027
3378,Wisconsin,Male,1998-01-01,266.020601,273.6861144,255.1335763
3379,Wisconsin,Male,1999-01-01,264.8418572,272.5886198,255.1122834
3380,Wisconsin,Male,2000-01-01,263.1851874,270.933836,254.0512105
3381,Wisconsin,Male,2001-01-01,260.4769457,268.3369518,251.7255603
3382,Wisconsin,Male,2002-01-01,259.2515845,268.0316405,251.0919792
3383,Wisconsin,Male,2003-01-01,252.7889875,261.7260722,245.0983408
3384,Wisconsin,Male,2004-01-01,247.1009166,256.5418375,240.2439554
3385,Wisconsin,Male,2005-01-01,245.2246015,254.1839209,239.0116996
3386,Wisconsin,Male,2006-01-01,240.6573175,249.8573289,234.4589365
3387,Wisconsin,Male,2007-01-01,235.9540376,245.7823908,229.7443621
3388,Wisconsin,Male,2008-01-01,233.9700681,244.0772681,228.1297731
3389,Wisconsin,Male,2009-01-01,230.8043796,241.1816621,224.603428
3390,Wisconsin,Male,2010-01-01,227.880506,238.3107289,221.9463887
3391,Wisconsin,Male,2011-01-01,227.8229813,239.5661766,221.6852513
3392,Wisconsin,Male,2012-01-01,224.9347419,236.5368127,219.013482
3393,Wisconsin,Male,2013-01-01,225.80046,237.3875611,219.1869027
3394,Wisconsin,Male,2014-01-01,227.9038763,239.8481037,221.9252743
3395,Wisconsin,Female,1980-01-01,175.0452365,178.5725188,171.2741269
3396,Wisconsin,Female,1981-01-01,173.8444697,177.0544114,170.1674635
3397,Wisconsin,Female,1982-01-01,173.2210593,176.5034335,169.4688176
3398,Wisconsin,Female,1983-01-01,173.2316173,176.4059475,169.8198829
3399,Wisconsin,Female,1984-01-01,174.9390095,178.3156341,171.2743433
3400,Wisconsin,Female,1985-01-01,176.5435259,179.8095557,172.7595776
3401,Wisconsin,Female,1986-01-01,177.4206434,180.7351618,173.3125611
3402,Wisconsin,Female,1987-01-01,178.1975724,181.4665628,174.2514729
3403,Wisconsin,Female,1988-01-01,179.1227235,182.6506842,174.932737
3404,Wisconsin,Female,1989-01-01,177.6954378,181.0840594,173.642988
3405,Wisconsin,Female,1990-01-01,176.8005382,180.4297012,172.4445817
3406,Wisconsin,Female,1991-01-01,178.0340642,181.7073921,173.3336898
3407,Wisconsin,Female,1992-01-01,175.5392765,178.9615728,171.1460519
3408,Wisconsin,Female,1993-01-01,178.5568328,182.0073953,174.2443506
3409,Wisconsin,Female,1994-01-01,178.1299074,181.5183888,174.055584
3410,Wisconsin,Female,1995-01-01,179.5360596,183.1528217,175.2535093
3411,Wisconsin,Female,1996-01-01,177.546556,180.9580762,173.3966142
3412,Wisconsin,Female,1997-01-01,176.4537817,179.9287966,172.5531131
3413,Wisconsin,Female,1998-01-01,174.2317082,177.4988302,170.6750064
