,Location,Sex,Year,Mx
1785,Montana,Female,1981-01-01,173.2213612
1786,Montana,Female,1982-01-01,171.3410856
1787,Montana,Female,1983-01-01,172.4467174
1788,Montana,Female,1984-01-01,174.1760291
1789,Montana,Female,1985-01-01,175.9203976
1790,Montana,Female,1986-01-01,176.1364676
1791,Montana,Female,1987-01-01,177.2483166
1792,Montana,Female,1988-01-01,179.4408574
1793,Montana,Female,1989-01-01,177.7696078
1794,Montana,Female,1990-01-01,176.4100191
1795,Montana,Female,1991-01-01,177.9395251
1796,Montana,Female,1992-01-01,176.3626608
1797,Montana,Female,1993-01-01,178.8089064
1798,Montana,Female,1994-01-01,178.5401837
1799,Montana,Female,1995-01-01,181.4417542
1800,Montana,Female,1996-01-01,178.4393265
1801,Montana,Female,1997-01-01,177.416185
1802,Montana,Female,1998-01-01,175.0133656
1803,Montana,Female,1999-01-01,177.4965709
1804,Montana,Female,2000-01-01,176.8235722
1805,Montana,Female,2001-01-01,178.6897502
1806,Montana,Female,2002-01-01,177.7934625
1807,Montana,Female,2003-01-01,176.1804396
1808,Montana,Female,2004-01-01,172.4257243
1809,Montana,Female,2005-01-01,172.4068609
1810,Montana,Female,2006-01-01,171.3978342
1811,Montana,Female,2007-01-01,168.0417118
1812,Montana,Female,2008-01-01,167.0111587
1813,Montana,Female,2009-01-01,166.4736849
1814,Montana,Female,2010-01-01,164.5509825
1815,Montana,Female,2011-01-01,165.3761188
1816,Montana,Female,2012-01-01,164.4713324
1817,Montana,Female,2013-01-01,164.6408949
1818,Montana,Female,2014-01-01,167.5105422
1819,Nebraska,Male,1980-01-01,284.6346794
1820,Nebraska,Male,1981-01-01,283.7337305
1821,Nebraska,Male,1982-01-01,280.3214018
1822,Nebraska,Male,1983-01-01,281.5091962
1823,Nebraska,Male,1984-01-01,283.3118097
1824,Nebraska,Male,1985-01-01,287.0248939
1825,Nebraska,Male,1986-01-01,289.4749973
1826,Nebraska,Male,1987-01-01,285.4897883
1827,Nebraska,Male,1988-01-01,287.0613721
1828,Nebraska,Male,1989-01-01,286.0153625
1829,Nebraska,Male,1990-01-01,282.5311889
1830,Nebraska,Male,1991-01-01,280.3779273
1831,Nebraska,Male,1992-01-01,280.7077307
1832,Nebraska,Male,1993-01-01,285.4437184
1833,Nebraska,Male,1994-01-01,282.0559777
1834,Nebraska,Male,1995-01-01,284.7737433
1835,Nebraska,Male,1996-01-01,277.3010128
1836,Nebraska,Male,1997-01-01,271.6055519
1837,Nebraska,Male,1998-01-01,267.9033131
1838,Nebraska,Male,1999-01-01,268.1488766
1839,Nebraska,Male,2000-01-01,265.7807381
1840,Nebraska,Male,2001-01-01,265.0387891
1841,Nebraska,Male,2002-01-01,263.4454663
1842,Nebraska,Male,2003-01-01,258.3898358
1843,Nebraska,Male,2004-01-01,249.4917842
1844,Nebraska,Male,2005-01-01,248.2745987
1845,Nebraska,Male,2006-01-01,245.2788937
1846,Nebraska,Male,2007-01-01,240.4101607
1847,Nebraska,Male,2008-01-01,238.3197988
1848,Nebraska,Male,2009-01-01,234.4398066
1849,Nebraska,Male,2010-01-01,233.1969713
1850,Nebraska,Male,2011-01-01,235.0569357
1851,Nebraska,Male,2012-01-01,231.2759299
1852,Nebraska,Male,2013-01-01,230.3356841
1853,Nebraska,Male,2014-01-01,234.8509318
1854,Nebraska,Female,1980-01-01,170.7029734
1855,Nebraska,Female,1981-01-01,169.7966503
1856,Nebraska,Female,1982-01-01,169.4608977
1857,Nebraska,Female,1983-01-01,170.238551
1858,Nebraska,Female,1984-01-01,171.9764371
1859,Nebraska,Female,1985-01-01,174.4618059
1860,Nebraska,Female,1986-01-01,174.0633854
1861,Nebraska,Female,1987-01-01,175.4522626
1862,Nebraska,Female,1988-01-01,177.8742882
1863,Nebraska,Female,1989-01-01,176.1612254
1864,Nebraska,Female,1990-01-01,174.9533858
1865,Nebraska,Female,1991-01-01,176.028841
1866,Nebraska,Female,1992-01-01,174.4658097
1867,Nebraska,Female,1993-01-01,176.5488987
1868,Nebraska,Female,1994-01-01,177.6091128
1869,Nebraska,Female,1995-01-01,179.3065282
1870,Nebraska,Female,1996-01-01,176.9157334
1871,Nebraska,Female,1997-01-01,175.3115337
1872,Nebraska,Female,1998-01-01,173.9692049
1873,Nebraska,Female,1999-01-01,176.4035504
1874,Nebraska,Female,2000-01-01,175.2834218
1875,Nebraska,Female,2001-01-01,177.2301993
1876,Nebraska,Female,2002-01-01,175.6103884
1877,Nebraska,Female,2003-01-01,174.4146461
1878,Nebraska,Female,2004-01-01,169.6644572
1879,Nebraska,Female,2005-01-01,169.4879874
1880,Nebraska,Female,2006-01-01,169.0350214
1881,Nebraska,Female,2007-01-01,166.8215309
1882,Nebraska,Female,2008-01-01,165.2622122
1883,Nebraska,Female,2009-01-01,163.4735482
1884,Nebraska,Female,2010-01-01,162.2252729
1885,Nebraska,Female,2011-01-01,162.0353132
1886,Nebraska,Female,2012-01-01,162.1912399
1887,Nebraska,Female,2013-01-01,161.434415
1888,Nebraska,Female,2014-01-01,162.3417376
1889,Nevada,Male,1980-01-01,319.1238049
1890,Nevada,Male,1981-01-01,316.4609466
1891,Nevada,Male,1982-01-01,314.8402452
1892,Nevada,Male,1983-01-01,311.5258657
1893,Nevada,Male,1984-01-01,313.826384
1894,Nevada,Male,1985-01-01,316.7915031
1895,Nevada,Male,1986-01-01,314.9311778
1896,Nevada,Male,1987-01-01,314.6197916
1897,Nevada,Male,1988-01-01,317.7871707
1898,Nevada,Male,1989-01-01,311.3891658
1899,Nevada,Male,1990-01-01,307.1840354
1900,Nevada,Male,1991-01-01,303.95061
1901,Nevada,Male,1992-01-01,309.3300285
1902,Nevada,Male,1993-01-01,304.0836892
1903,Nevada,Male,1994-01-01,302.9245148
1904,Nevada,Male,1995-01-01,298.5042413
1905,Nevada,Male,1996-01-01,296.033716
1906,Nevada,Male,1997-01-01,278.9621763
1907,Nevada,Male,1998-01-01,284.4450803
1908,Nevada,Male,1999-01-01,278.2382429
1909,Nevada,Male,2000-01-01,276.9026746
1910,Nevada,Male,2001-01-01,274.3909436
1911,Nevada,Male,2002-01-01,269.3838886
1912,Nevada,Male,2003-01-01,270.4799005
1913,Nevada,Male,2004-01-01,252.0046449
1914,Nevada,Male,2005-01-01,255.7294716
1915,Nevada,Male,2006-01-01,252.6060258
1916,Nevada,Male,2007-01-01,245.9621329
1917,Nevada,Male,2008-01-01,244.4905154
1918,Nevada,Male,2009-01-01,240.9736565
1919,Nevada,Male,2010-01-01,237.128024
1920,Nevada,Male,2011-01-01,236.5362789
1921,Nevada,Male,2012-01-01,230.4839645
1922,Nevada,Male,2013-01-01,231.4299402
1923,Nevada,Male,2014-01-01,236.032294
1924,Nevada,Female,1980-01-01,204.9637401
1925,Nevada,Female,1981-01-01,203.9903495
1926,Nevada,Female,1982-01-01,202.9974523
1927,Nevada,Female,1983-01-01,202.5824137
1928,Nevada,Female,1984-01-01,203.9449468
1929,Nevada,Female,1985-01-01,203.3524908
1930,Nevada,Female,1986-01-01,205.1371849
1931,Nevada,Female,1987-01-01,207.6162979
1932,Nevada,Female,1988-01-01,208.4782467
1933,Nevada,Female,1989-01-01,202.6920432
1934,Nevada,Female,1990-01-01,203.7603031
1935,Nevada,Female,1991-01-01,204.6775975
1936,Nevada,Female,1992-01-01,201.4040435
1937,Nevada,Female,1993-01-01,206.2981423
1938,Nevada,Female,1994-01-01,204.5466795
1939,Nevada,Female,1995-01-01,203.9266333
1940,Nevada,Female,1996-01-01,199.2966751
1941,Nevada,Female,1997-01-01,197.4289495
1942,Nevada,Female,1998-01-01,199.8051561
1943,Nevada,Female,1999-01-01,196.4534853
1944,Nevada,Female,2000-01-01,196.8667077
1945,Nevada,Female,2001-01-01,197.4323085
1946,Nevada,Female,2002-01-01,195.7360451
1947,Nevada,Female,2003-01-01,191.8302178
1948,Nevada,Female,2004-01-01,191.5323465
1949,Nevada,Female,2005-01-01,187.9052289
1950,Nevada,Female,2006-01-01,184.4677029
1951,Nevada,Female,2007-01-01,182.5148925
1952,Nevada,Female,2008-01-01,180.1814962
1953,Nevada,Female,2009-01-01,178.6966477
1954,Nevada,Female,2010-01-01,177.3838254
1955,Nevada,Female,2011-01-01,179.7578238
1956,Nevada,Female,2012-01-01,177.6138374
1957,Nevada,Female,2013-01-01,176.1100451
1958,Nevada,Female,2014-01-01,175.5311385
1959,New Hampshire,Male,1980-01-01,319.4327443
1960,New Hampshire,Male,1981-01-01,318.7608088
1961,New Hampshire,Male,1982-01-01,309.902004
1962,New Hampshire,Male,1983-01-01,313.7655236
1963,New Hampshire,Male,1984-01-01,311.3579518
1964,New Hampshire,Male,1985-01-01,316.6207436
1965,New Hampshire,Male,1986-01-01,313.898918
1966,New Hampshire,Male,1987-01-01,310.671588
1967,New Hampshire,Male,1988-01-01,309.3925075
1968,New Hampshire,Male,1989-01-01,306.8094087
1969,New Hampshire,Male,1990-01-01,303.0054213
1970,New Hampshire,Male,1991-01-01,301.1655369
1971,New Hampshire,Male,1992-01-01,296.2391989
1972,New Hampshire,Male,1993-01-01,296.9203452
1973,New Hampshire,Male,1994-01-01,293.4998075
1974,New Hampshire,Male,1995-01-01,294.3034184
1975,New Hampshire,Male,1996-01-01,287.2401515
1976,New Hampshire,Male,1997-01-01,281.1845555
1977,New Hampshire,Male,1998-01-01,277.2627817
1978,New Hampshire,Male,1999-01-01,272.646134
1979,New Hampshire,Male,2000-01-01,273.5126928
1980,New Hampshire,Male,2001-01-01,268.5274443
1981,New Hampshire,Male,2002-01-01,266.6384944
1982,New Hampshire,Male,2003-01-01,259.272417
1983,New Hampshire,Male,2004-01-01,252.989828
1984,New Hampshire,Male,2005-01-01,249.274165
1985,New Hampshire,Male,2006-01-01,245.1452579
1986,New Hampshire,Male,2007-01-01,240.3506624
1987,New Hampshire,Male,2008-01-01,237.3512635
1988,New Hampshire,Male,2009-01-01,233.9705272
1989,New Hampshire,Male,2010-01-01,227.1911379
1990,New Hampshire,Male,2011-01-01,231.0821549
1991,New Hampshire,Male,2012-01-01,224.9070131
1992,New Hampshire,Male,2013-01-01,222.8938482
1993,New Hampshire,Male,2014-01-01,226.7227565
1994,New Hampshire,Female,1980-01-01,197.5118975
1995,New Hampshire,Female,1981-01-01,193.729354
1996,New Hampshire,Female,1982-01-01,192.2276139
1997,New Hampshire,Female,1983-01-01,194.1312646
1998,New Hampshire,Female,1984-01-01,193.1022167
1999,New Hampshire,Female,1985-01-01,197.4361341
2000,New Hampshire,Female,1986-01-01,196.1523354
2001,New Hampshire,Female,1987-01-01,194.5206113
2002,New Hampshire,Female,1988-01-01,196.7329936
2003,New Hampshire,Female,1989-01-01,194.2229408
2004,New Hampshire,Female,1990-01-01,190.3168803
2005,New Hampshire,Female,1991-01-01,191.5492415
2006,New Hampshire,Female,1992-01-01,191.1211892
2007,New Hampshire,Female,1993-01-01,193.8398021
2008,New Hampshire,Female,1994-01-01,190.8987616
2009,New Hampshire,Female,1995-01-01,193.304417
2010,New Hampshire,Female,1996-01-01,189.9227498
2011,New Hampshire,Female,1997-01-01,189.2172825
2012,New Hampshire,Female,1998-01-01,185.0034321
2013,New Hampshire,Female,1999-01-01,186.674454
2014,New Hampshire,Female,2000-01-01,186.0507473
2015,New Hampshire,Female,2001-01-01,186.2570551
2016,New Hampshire,Female,2002-01-01,184.5143841
2017,New Hampshire,Female,2003-01-01,182.792424
2018,New Hampshire,Female,2004-01-01,178.8819638
2019,New Hampshire,Female,2005-01-01,177.9318297
2020,New Hampshire,Female,2006-01-01,175.9003836
2021,New Hampshire,Female,2007-01-01,172.8606421
2022,New Hampshire,Female,2008-01-01,169.2781202
2023,New Hampshire,Female,2009-01-01,167.0771039
2024,New Hampshire,Female,2010-01-01,165.7539006
2025,New Hampshire,Female,2011-01-01,167.1721598
2026,New Hampshire,Female,2012-01-01,164.7361611
2027,New Hampshire,Female,2013-01-01,163.2795748
2028,New Hampshire,Female,2014-01-01,165.8581632
2029,New Jersey,Male,1980-01-01,344.2696516
2030,New Jersey,Male,1981-01-01,336.8710022
2031,New Jersey,Male,1982-01-01,330.9029409
2032,New Jersey,Male,1983-01-01,333.07918
2033,New Jersey,Male,1984-01-01,332.7989012
2034,New Jersey,Male,1985-01-01,335.9131077
2035,New Jersey,Male,1986-01-01,333.6411971
2036,New Jersey,Male,1987-01-01,331.7758721
2037,New Jersey,Male,1988-01-01,327.9659207
2038,New Jersey,Male,1989-01-01,325.5908009
2039,New Jersey,Male,1990-01-01,319.789846
2040,New Jersey,Male,1991-01-01,315.4374865
2041,New Jersey,Male,1992-01-01,309.3787472
2042,New Jersey,Male,1993-01-01,310.7622649
2043,New Jersey,Male,1994-01-01,308.0992622
2044,New Jersey,Male,1995-01-01,306.7142994
2045,New Jersey,Male,1996-01-01,297.6269604
2046,New Jersey,Male,1997-01-01,285.7066723
2047,New Jersey,Male,1998-01-01,281.1785603
2048,New Jersey,Male,1999-01-01,280.5607469
2049,New Jersey,Male,2000-01-01,276.1231662
2050,New Jersey,Male,2001-01-01,273.5725871
2051,New Jersey,Male,2002-01-01,266.0950595
2052,New Jersey,Male,2003-01-01,262.3339551
2053,New Jersey,Male,2004-01-01,250.8654
2054,New Jersey,Male,2005-01-01,248.0976123
2055,New Jersey,Male,2006-01-01,243.9775809
2056,New Jersey,Male,2007-01-01,239.0480814
2057,New Jersey,Male,2008-01-01,233.9923353
2058,New Jersey,Male,2009-01-01,230.2144027
2059,New Jersey,Male,2010-01-01,226.4756496
2060,New Jersey,Male,2011-01-01,223.9661676
2061,New Jersey,Male,2012-01-01,220.5445907
2062,New Jersey,Male,2013-01-01,218.3922046
2063,New Jersey,Male,2014-01-01,220.0845037
2064,New Jersey,Female,1980-01-01,214.3005956
2065,New Jersey,Female,1981-01-01,211.7610737
2066,New Jersey,Female,1982-01-01,209.7947877
2067,New Jersey,Female,1983-01-01,210.4925201
2068,New Jersey,Female,1984-01-01,210.7774506
2069,New Jersey,Female,1985-01-01,211.3480883
2070,New Jersey,Female,1986-01-01,211.6706035
2071,New Jersey,Female,1987-01-01,210.9474559
2072,New Jersey,Female,1988-01-01,212.0822811
2073,New Jersey,Female,1989-01-01,212.2035459
2074,New Jersey,Female,1990-01-01,207.535799
2075,New Jersey,Female,1991-01-01,208.6372611
2076,New Jersey,Female,1992-01-01,204.1961236
2077,New Jersey,Female,1993-01-01,206.1095425
2078,New Jersey,Female,1994-01-01,203.7255188
2079,New Jersey,Female,1995-01-01,206.176867
2080,New Jersey,Female,1996-01-01,201.0701381
2081,New Jersey,Female,1997-01-01,199.280165
2082,New Jersey,Female,1998-01-01,194.0080374
2083,New Jersey,Female,1999-01-01,195.1401438
2084,New Jersey,Female,2000-01-01,193.1248372
2085,New Jersey,Female,2001-01-01,194.0118125
2086,New Jersey,Female,2002-01-01,190.0503814
2087,New Jersey,Female,2003-01-01,188.2276534
2088,New Jersey,Female,2004-01-01,182.2594693
2089,New Jersey,Female,2005-01-01,180.3486051
2090,New Jersey,Female,2006-01-01,179.4603649
2091,New Jersey,Female,2007-01-01,174.9470361
2092,New Jersey,Female,2008-01-01,172.53224
2093,New Jersey,Female,2009-01-01,171.1243764
2094,New Jersey,Female,2010-01-01,167.8702003
2095,New Jersey,Female,2011-01-01,168.0580762
2096,New Jersey,Female,2012-01-01,166.0243483
2097,New Jersey,Female,2013-01-01,163.6919844
2098,New Jersey,Female,2014-01-01,165.710444
2099,New Mexico,Male,1980-01-01,256.5595518
2100,New Mexico,Male,1981-01-01,251.2944668
2101,New Mexico,Male,1982-01-01,251.6296881
2102,New Mexico,Male,1983-01-01,249.921845
2103,New Mexico,Male,1984-01-01,249.9924931
2104,New Mexico,Male,1985-01-01,252.0264334
2105,New Mexico,Male,1986-01-01,254.3601318
2106,New Mexico,Male,1987-01-01,251.8336911
2107,New Mexico,Male,1988-01-01,251.3817489
2108,New Mexico,Male,1989-01-01,249.7004523
2109,New Mexico,Male,1990-01-01,245.0551833
2110,New Mexico,Male,1991-01-01,245.8814089
2111,New Mexico,Male,1992-01-01,244.8329292
2112,New Mexico,Male,1993-01-01,245.7456095
2113,New Mexico,Male,1994-01-01,247.1852045
2114,New Mexico,Male,1995-01-01,244.5412332
2115,New Mexico,Male,1996-01-01,240.2537494
2116,New Mexico,Male,1997-01-01,233.2853098
2117,New Mexico,Male,1998-01-01,230.0893884
2118,New Mexico,Male,1999-01-01,230.6774359
2119,New Mexico,Male,2000-01-01,228.3206663
2120,New Mexico,Male,2001-01-01,227.8744895
2121,New Mexico,Male,2002-01-01,228.1219361
2122,New Mexico,Male,2003-01-01,222.4534808
2123,New Mexico,Male,2004-01-01,216.2230595
2124,New Mexico,Male,2005-01-01,213.9158959
2125,New Mexico,Male,2006-01-01,211.5334469
2126,New Mexico,Male,2007-01-01,209.6973995
2127,New Mexico,Male,2008-01-01,207.2780393
2128,New Mexico,Male,2009-01-01,203.2689229
2129,New Mexico,Male,2010-01-01,199.624567
2130,New Mexico,Male,2011-01-01,198.8082833
2131,New Mexico,Male,2012-01-01,200.1252789
2132,New Mexico,Male,2013-01-01,199.5657888
2133,New Mexico,Male,2014-01-01,202.786683
2134,New Mexico,Female,1980-01-01,166.9288956
2135,New Mexico,Female,1981-01-01,164.0806783
2136,New Mexico,Female,1982-01-01,165.7385725
2137,New Mexico,Female,1983-01-01,164.2456047
2138,New Mexico,Female,1984-01-01,165.8126492
2139,New Mexico,Female,1985-01-01,165.4146577
2140,New Mexico,Female,1986-01-01,165.6735064
2141,New Mexico,Female,1987-01-01,168.1474605
2142,New Mexico,Female,1988-01-01,166.6099226
2143,New Mexico,Female,1989-01-01,165.5194859
2144,New Mexico,Female,1990-01-01,163.4281437
2145,New Mexico,Female,1991-01-01,165.942109
2146,New Mexico,Female,1992-01-01,162.0624189
2147,New Mexico,Female,1993-01-01,165.4064009
2148,New Mexico,Female,1994-01-01,163.4112577
2149,New Mexico,Female,1995-01-01,166.9235581
2150,New Mexico,Female,1996-01-01,163.9860599
2151,New Mexico,Female,1997-01-01,161.4473984
2152,New Mexico,Female,1998-01-01,158.5154893
2153,New Mexico,Female,1999-01-01,159.638702
2154,New Mexico,Female,2000-01-01,157.6408995
2155,New Mexico,Female,2001-01-01,158.9564371
2156,New Mexico,Female,2002-01-01,156.9816982
2157,New Mexico,Female,2003-01-01,155.602977
2158,New Mexico,Female,2004-01-01,151.0680318
2159,New Mexico,Female,2005-01-01,150.8480584
2160,New Mexico,Female,2006-01-01,150.0285892
2161,New Mexico,Female,2007-01-01,145.6450069
2162,New Mexico,Female,2008-01-01,146.0665228
2163,New Mexico,Female,2009-01-01,144.2165893
2164,New Mexico,Female,2010-01-01,142.6660012
2165,New Mexico,Female,2011-01-01,142.4656204
2166,New Mexico,Female,2012-01-01,141.1562986
2167,New Mexico,Female,2013-01-01,140.3156239
2168,New Mexico,Female,2014-01-01,142.4968395
2169,New York,Male,1980-01-01,329.7697229
2170,New York,Male,1981-01-01,321.8869408
2171,New York,Male,1982-01-01,314.3678055
2172,New York,Male,1983-01-01,314.2772251
2173,New York,Male,1984-01-01,313.4907701
2174,New York,Male,1985-01-01,315.6588298
2175,New York,Male,1986-01-01,318.1811014
2176,New York,Male,1987-01-01,316.5624206
2177,New York,Male,1988-01-01,316.8075837
2178,New York,Male,1989-01-01,312.4755996
2179,New York,Male,1990-01-01,305.8624482
2180,New York,Male,1991-01-01,300.2318066
2181,New York,Male,1992-01-01,294.6675042
2182,New York,Male,1993-01-01,296.5615666
2183,New York,Male,1994-01-01,296.7463574
2184,New York,Male,1995-01-01,292.2956791
2185,New York,Male,1996-01-01,281.7976127
2186,New York,Male,1997-01-01,270.4966238
2187,New York,Male,1998-01-01,263.9794075
2188,New York,Male,1999-01-01,262.1315108
